textbox22,Textbox9,,,,,,,,,,,,,,,,,,,,
generated on 29/11/2020 14:52:32 UTC,Data from: All sites,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,11,3/9/09,3/15/09,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,12,3/16/09,3/22/09,1,1,0,0,1,0,0,1,0,0,0,0,1,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,13,3/23/09,3/29/09,1,1,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,14,3/30/09,4/5/09,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,15,4/6/09,4/12/09,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,16,4/13/09,4/19/09,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,17,4/20/09,4/26/09,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,18,4/27/09,5/3/09,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,19,5/4/09,5/10/09,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,20,5/11/09,5/17/09,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,21,5/18/09,5/24/09,1,1,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,22,5/25/09,5/31/09,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,23,6/1/09,6/7/09,4,4,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,24,6/8/09,6/14/09,1,1,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,25,6/15/09,6/21/09,8,8,0,0,6,0,0,6,0,0,0,0,6,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,26,6/22/09,6/28/09,3,3,0,0,1,0,0,1,0,0,0,0,1,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,27,6/29/09,7/5/09,4,4,0,1,0,0,0,1,0,0,0,0,1,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,28,7/6/09,7/12/09,3,3,0,1,0,0,0,1,0,0,0,0,1,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,29,7/13/09,7/19/09,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,30,7/20/09,7/26/09,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,31,7/27/09,8/2/09,1,1,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,32,8/3/09,8/9/09,3,3,0,1,1,0,0,2,0,0,0,0,2,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,33,8/10/09,8/16/09,5,5,0,2,0,0,0,2,0,0,0,0,2,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,34,8/17/09,8/23/09,7,7,0,1,0,0,0,1,0,0,0,0,1,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,35,8/24/09,8/30/09,22,22,0,13,1,0,0,14,0,0,0,0,14,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,36,8/31/09,9/6/09,29,29,0,8,0,0,0,8,0,0,0,0,8,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,37,9/7/09,9/13/09,25,25,0,9,0,0,1,10,0,0,0,0,10,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,38,9/14/09,9/20/09,24,24,0,10,0,0,1,11,0,0,0,0,11,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,39,9/21/09,9/27/09,56,56,0,25,1,0,2,28,0,0,0,0,28,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,40,9/28/09,10/4/09,81,81,0,39,0,0,0,39,0,0,0,0,39,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,41,10/5/09,10/11/09,48,48,0,24,0,0,1,25,0,0,0,0,25,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,42,10/12/09,10/18/09,70,70,0,48,0,0,1,49,0,0,0,0,49,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,43,10/19/09,10/25/09,44,44,0,25,1,0,1,27,0,0,0,0,27,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,44,10/26/09,11/1/09,55,55,0,23,0,0,1,24,0,0,0,0,24,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,45,11/2/09,11/8/09,41,41,0,18,0,0,4,22,0,0,0,0,22,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,46,11/9/09,11/15/09,46,46,0,8,0,0,2,10,0,0,0,0,10,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,47,11/16/09,11/22/09,54,54,0,16,0,0,0,16,0,0,0,0,16,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,48,11/23/09,11/29/09,29,29,0,7,0,0,0,7,0,0,0,0,7,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,49,11/30/09,12/6/09,42,42,0,3,0,0,1,4,0,0,0,0,4,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,50,12/7/09,12/13/09,28,28,0,4,0,0,0,4,0,0,0,0,4,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,51,12/14/09,12/20/09,20,20,0,0,0,0,1,1,0,0,0,0,1,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,52,12/21/09,12/27/09,17,17,0,3,0,0,0,3,0,0,0,0,3,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2009,53,12/28/09,1/3/10,13,13,0,2,0,0,2,4,0,0,0,0,4,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,1,1/4/10,1/10/10,11,11,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,2,1/11/10,1/17/10,9,9,0,0,0,0,1,1,0,0,0,0,1,,Sporadic
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,3,1/18/10,1/24/10,2,2,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,4,1/25/10,1/31/10,1,1,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,5,2/1/10,2/7/10,12,12,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,6,2/8/10,2/14/10,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,7,2/15/10,2/21/10,4,4,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,8,2/22/10,2/28/10,3,3,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,9,3/1/10,3/7/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,10,3/8/10,3/14/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,11,3/15/10,3/21/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,12,3/22/10,3/28/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,13,3/29/10,4/4/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,14,4/5/10,4/11/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,15,4/12/10,4/18/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,16,4/19/10,4/25/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,17,4/26/10,5/2/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,18,5/3/10,5/9/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,19,5/10/10,5/16/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,20,5/17/10,5/23/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,21,5/24/10,5/30/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,22,5/31/10,6/6/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,23,6/7/10,6/13/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,24,6/14/10,6/20/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,25,6/21/10,6/27/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,26,6/28/10,7/4/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,27,7/5/10,7/11/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,28,7/12/10,7/18/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,29,7/19/10,7/25/10,,,,,,,,,,,,,,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,30,7/26/10,8/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,31,8/2/10,8/8/10,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,32,8/9/10,8/15/10,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,33,8/16/10,8/22/10,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,34,8/23/10,8/29/10,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,35,8/30/10,9/5/10,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,36,9/6/10,9/12/10,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,37,9/13/10,9/19/10,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,38,9/20/10,9/26/10,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,39,9/27/10,10/3/10,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guadeloupe,Region of the Americas of WHO,Central America and Caribbean,2010,40,10/4/10,10/10/10,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,10,3/2/09,3/8/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,11,3/9/09,3/15/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,12,3/16/09,3/22/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,13,3/23/09,3/29/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,14,3/30/09,4/5/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,15,4/6/09,4/12/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,16,4/13/09,4/19/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,17,4/20/09,4/26/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,18,4/27/09,5/3/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,19,5/4/09,5/10/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,20,5/11/09,5/17/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,21,5/18/09,5/24/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,22,5/25/09,5/31/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,23,6/1/09,6/7/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,24,6/8/09,6/14/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,25,6/15/09,6/21/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,26,6/22/09,6/28/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,27,6/29/09,7/5/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,28,7/6/09,7/12/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,29,7/13/09,7/19/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,30,7/20/09,7/26/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,31,7/27/09,8/2/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,32,8/3/09,8/9/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,33,8/10/09,8/16/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,34,8/17/09,8/23/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,35,8/24/09,8/30/09,,,,,,,,,,,,,,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,36,8/31/09,9/6/09,61,61,0,19,0,0,4,23,0,0,0,0,23,38,Local Outbreak
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,37,9/7/09,9/13/09,65,65,1,24,0,0,3,28,0,0,0,0,28,37,Local Outbreak
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,38,9/14/09,9/20/09,35,35,0,19,0,0,3,22,0,0,0,0,22,13,Local Outbreak
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,39,9/21/09,9/27/09,52,52,0,14,0,0,4,18,0,0,0,0,18,34,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,40,9/28/09,10/4/09,40,40,0,6,0,0,1,7,0,0,0,0,7,33,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,41,10/5/09,10/11/09,26,26,0,4,0,0,2,6,0,0,0,0,6,20,Local Outbreak
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,42,10/12/09,10/18/09,15,15,0,0,0,0,0,0,0,0,0,0,0,15,Local Outbreak
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,43,10/19/09,10/25/09,28,28,2,4,0,0,2,8,0,0,0,0,8,20,Local Outbreak
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,44,10/26/09,11/1/09,28,28,0,10,0,0,2,12,0,0,0,0,12,16,Local Outbreak
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,45,11/2/09,11/8/09,49,49,1,7,1,0,7,16,0,0,0,0,16,33,Local Outbreak
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,46,11/9/09,11/15/09,22,19,0,1,0,0,2,3,0,0,0,0,3,16,Local Outbreak
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,47,11/16/09,11/22/09,10,10,0,0,0,0,1,1,0,0,0,0,1,9,Local Outbreak
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,48,11/23/09,11/29/09,6,6,0,0,0,0,0,0,0,0,0,0,0,6,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,49,11/30/09,12/6/09,11,11,0,0,2,0,0,2,0,0,0,0,2,9,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,50,12/7/09,12/13/09,10,10,0,0,2,0,0,2,1,0,0,1,3,7,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,51,12/14/09,12/20/09,1,1,0,0,0,0,0,0,0,0,0,0,0,1,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,52,12/21/09,12/27/09,1,0,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2009,53,12/28/09,1/3/10,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,1,1/4/10,1/10/10,13,13,0,0,0,0,0,0,0,0,0,0,0,13,No Activity
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,2,1/11/10,1/17/10,9,9,0,1,0,0,0,1,0,0,0,0,1,8,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,3,1/18/10,1/24/10,6,6,0,0,0,0,0,0,0,0,0,0,0,6,No Activity
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,4,1/25/10,1/31/10,5,5,0,0,0,0,0,0,0,0,0,0,0,5,No Activity
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,5,2/1/10,2/7/10,17,17,0,0,0,0,0,0,0,0,1,1,1,16,No Activity
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,6,2/8/10,2/14/10,15,15,0,1,0,0,0,1,0,0,2,2,3,12,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,7,2/15/10,2/21/10,13,13,0,0,0,0,0,0,0,0,0,0,0,13,No Activity
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,8,2/22/10,2/28/10,22,22,0,0,0,0,0,0,0,0,0,0,0,22,No Activity
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,9,3/1/10,3/7/10,24,19,0,1,0,0,0,1,0,0,0,0,1,18,No Activity
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,10,3/8/10,3/14/10,21,20,0,1,0,0,0,1,0,0,0,0,1,19,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,11,3/15/10,3/21/10,16,15,0,3,0,0,0,3,0,0,0,0,3,12,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,12,3/22/10,3/28/10,20,19,0,3,0,0,0,3,0,0,0,0,3,16,No Activity
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,13,3/29/10,4/4/10,11,9,0,1,0,0,0,1,0,0,0,0,1,8,No Activity
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,14,4/5/10,4/11/10,26,20,0,6,0,0,0,6,0,0,0,0,6,14,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,15,4/12/10,4/18/10,24,17,0,7,0,0,0,7,0,0,0,0,7,10,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,16,4/19/10,4/25/10,36,34,0,13,0,0,0,13,1,0,0,1,14,20,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,17,4/26/10,5/2/10,22,22,0,3,0,0,0,3,0,0,1,1,4,18,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,18,5/3/10,5/9/10,34,26,0,3,0,0,0,3,0,0,0,0,3,23,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,19,5/10/10,5/16/10,26,19,0,0,0,0,1,1,0,0,0,0,1,18,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,20,5/17/10,5/23/10,21,18,0,2,0,0,0,2,0,0,0,0,2,16,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,21,5/24/10,5/30/10,13,6,0,1,0,0,0,1,0,0,1,1,2,4,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,22,5/31/10,6/6/10,21,17,0,2,0,0,0,2,0,0,0,0,2,15,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,23,6/7/10,6/13/10,20,19,0,7,0,0,0,7,0,0,0,0,7,12,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,24,6/14/10,6/20/10,25,21,0,0,0,0,0,0,0,0,0,0,0,21,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,25,6/21/10,6/27/10,12,11,0,0,0,0,0,0,0,0,0,0,0,11,No Report
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,26,6/28/10,7/4/10,11,11,0,0,0,0,0,0,0,0,0,0,0,11,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,27,7/5/10,7/11/10,23,21,0,0,1,0,0,1,0,0,2,2,3,18,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,28,7/12/10,7/18/10,11,10,0,3,0,0,0,3,0,0,0,0,3,7,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,29,7/19/10,7/25/10,22,22,0,1,0,0,0,1,0,0,1,1,2,20,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,30,7/26/10,8/1/10,10,10,0,0,0,0,0,0,0,0,0,0,0,10,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,31,8/2/10,8/8/10,12,12,0,1,0,0,0,1,0,0,2,2,3,9,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,32,8/9/10,8/15/10,17,14,0,0,0,0,0,0,0,0,1,1,1,13,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,33,8/16/10,8/22/10,14,14,0,0,1,0,0,1,0,0,0,0,1,13,Local Outbreak
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,34,8/23/10,8/29/10,11,11,0,0,0,0,0,0,0,0,0,0,0,11,Local Outbreak
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,35,8/30/10,9/5/10,5,5,0,0,2,0,0,2,0,0,1,1,3,2,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,36,9/6/10,9/12/10,17,13,0,1,0,0,0,1,0,0,2,2,3,10,Sporadic
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,37,9/13/10,9/19/10,13,13,0,0,0,0,0,0,0,0,0,0,0,13,No Activity
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,38,9/20/10,9/26/10,16,10,0,3,1,0,0,4,0,0,1,1,5,5,No Activity
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,39,9/27/10,10/3/10,15,15,0,0,3,0,0,3,0,0,0,0,3,12,No Activity
Guatemala,Region of the Americas of WHO,Central America and Caribbean,2010,40,10/4/10,10/10/10,10,8,0,0,0,0,0,0,0,0,1,1,1,7,No Activity
Guyana,Region of the Americas of WHO,Tropical South America,2009,10,3/2/09,3/8/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,11,3/9/09,3/15/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,12,3/16/09,3/22/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,13,3/23/09,3/29/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,14,3/30/09,4/5/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,15,4/6/09,4/12/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,16,4/13/09,4/19/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,17,4/20/09,4/26/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,18,4/27/09,5/3/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,19,5/4/09,5/10/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,20,5/11/09,5/17/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,21,5/18/09,5/24/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,22,5/25/09,5/31/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,23,6/1/09,6/7/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,24,6/8/09,6/14/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,25,6/15/09,6/21/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,26,6/22/09,6/28/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,27,6/29/09,7/5/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,28,7/6/09,7/12/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,29,7/13/09,7/19/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,30,7/20/09,7/26/09,,,,,,,,,,,,,,,No Report
Guyana,Region of the Americas of WHO,Tropical South America,2009,31,7/27/09,8/2/09,,,,,,,,,,,,,,,No Report
